director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,tmdb_ratings,movie_site
Zach Braff,Armando Riesco,Michael Weston,Jill Flint,Comedy Drama Romance,garden state,7.2,https://www.imdb.com/title/tt0333766/
Richard Linklater,Hanno Pýýýýýýýýschl,Hans Weingartner,Dominik Castell,Drama Romance,before sunrise,7.9,https://www.imdb.com/title/tt0112471/
ýýýýýýýýric Tessier,Patrick Huard,Michel Cýýýýýýýýtýýýýýýýý,Jean Pierre Bergeron,Action Drama Horror Thriller,sur le seuil,6.8,https://www.imdb.com/title/tt0380732/
Alison Maclean,Billy Crudup,Samantha Morton,Mark Webber,Drama,jesus' son,6.6,https://www.imdb.com/title/tt0186253/
Alice Wu,Joan Chen,Ato Essandoh,Jessica Hecht,Comedy Drama Romance,saving face,7.2,https://www.imdb.com/title/tt0384504/
Sarah Gavron,Satish Kaushik,Christopher Simpson,Tannishtha Chatterjee,Drama,brick lane,5.4,https://www.imdb.com/title/tt0940585/
Jake Schreier,Frank Langella,Joshua Ormond,Ana Gasteyer,Comedy Crime Drama Sci-Fi,robot & frank,6.9,https://www.imdb.com/title/tt1990314/
Isabel Coixet,Sarah Polley,Julian Richings,Amanda Plummer,Drama Romance,my life without me,5.8,https://www.imdb.com/title/tt0314412/
James Ponsoldt,Shailene Woodley,Jennifer Jason Leigh,Dayo Okeniyi,Comedy Drama Romance,the spectacular now,6.6,https://www.imdb.com/title/tt1714206/
Randall Miller,William Hurt,Elden Henson,Michael Bower,Comedy Family Musical Romance Short,marilyn hotchkiss' ballroom dancing and charm school,5.6,https://www.imdb.com/title/tt0283465/
Larry Charles,Bill Maher,Tal Bachman,Steve Burg,Comedy Documentary War,religulous,7.1,https://www.imdb.com/title/tt0815241/
Joshua Tickell,Larry David,Sheryl Crow,George W. Bush,Documentary,fuel,7.6,https://www.imdb.com/title/tt0463990/
Tim Boxell,Bruce McGill,Diana Scarwid,Tom Bower,Drama,valley of the heart's delight,7,https://www.imdb.com/title/tt0472200/
Michael D. Sellers,Katharine Ross,Carly Schroeder,George Harris,Comedy Drama Family,eye of the dolphin,6.3,https://www.imdb.com/title/tt0465407/
Reed Cowan,Dustin Lance Black,Emily Pearson,Gavin Newsom,Documentary,8: the mormon proposition,6.2,https://www.imdb.com/title/tt1484522/
James Dodson,Larry Miller,Anupam Kher,Shriya Saran,Comedy Drama Romance,the other end of the line,6.5,https://www.imdb.com/title/tt1049405/
Stefan Ruzowitzky,Benno Fýýýýýýýýrmann,Rýýýýýýýýdiger Vogler,Sebastian Blomberg,Horror Thriller,anatomy,6.6,https://www.imdb.com/title/tt0187696/
Alex Rivera,Leonor Varela,Jacob Vargas,Tenoch Huerta,Drama Romance Sci-Fi Thriller,sleep dealer,5.8,https://www.imdb.com/title/tt0804529/
James Gunn,Linda Cardellini,Rainn Wilson,Paul T. Taylor,Comedy Crime Drama,super,6.7,https://www.imdb.com/title/tt1512235/
John Murlowski,Ashley Scott,Piper Mackenzie Harris,Lochlyn Munro,Comedy Drama Family Romance,christmas mail,5.5,https://www.imdb.com/title/tt1663628/
Benni Diez,Clifton Collins Jr.,Cecilia Pillado,David Masterson,Comedy Horror,stung,5.3,https://www.imdb.com/title/tt3300572/
Danny Perez,Natasha Lyonne,Emmanuel Kabongo,Mark Webber,Horror,antibirth,4.9,https://www.imdb.com/title/tt3333870/
Spike Lee,Bernie Mac,Harry Lennix,Andre Braugher,Drama History,get on the bus,7.3,https://www.imdb.com/title/tt0116404/
Robby Henson,Marc Blucas,Max Ryan,Justine Waddell,Drama Horror Mystery Thriller,thr3e,5.1,https://www.imdb.com/title/tt0486028/
Mike Judge,Anthony 'Citric' Campos,Patrick Fischler,David Herman,Adventure Comedy Sci-Fi,idiocracy,6.2,https://www.imdb.com/title/tt0387808/
Zackary Adler,Simon Merrells,Kevin Leslie,Kris Sommerville,Crime Drama,the rise of the krays,4.5,https://www.imdb.com/title/tt2945796/
Shane Meadows,Stephen Graham,Joseph Gilgun,Jack O'Connell,Crime Drama,this is england,7.5,https://www.imdb.com/title/tt0480025/
Dominic Burns,Julian Glover,Sean Pertwee,Bianca Brigitte VanDamme,Comedy Sci-Fi,alien uprising,4,https://www.imdb.com/title/tt2040578/
Carmen Marron,Jossara Jinaro,Aimee Garcia,Rene Rosado,Drama Musical,go for it!,5.6,https://www.imdb.com/title/tt1307926/
Tim McCanlies,Ethan Embry,Michael O'Neill,Alexandra Holden,Comedy Drama Family,"dancer, texas pop. 81",6.6,https://www.imdb.com/title/tt0118925/
George Sidney,Agnes Moorehead,Ava Gardner,Howard Keel,Drama Family Musical Romance,show boat,6.2,https://www.imdb.com/title/tt0044030/
Mario Van Peebles,Tom Skerritt,Cinda McCain,Luke Perry,Drama,redemption road,4.9,https://www.imdb.com/title/tt5717194/
Jason Stone,Topher Grace,Ellen Burstyn,Christopher Heyerdahl,Thriller,the calling,5.6,https://www.imdb.com/title/tt1666335/
Jerry Rees,Jon Lovitz,Phil Hartman,Mindy Sterling,Adventure Animation Comedy Family Fantasy Musical,the brave little toaster,6.8,https://www.imdb.com/title/tt0092695/
Jaco Booyens,Nicole Smolen,Sebastian Aguilar,Ivette Alvarez,Drama Thriller,8 days,7.2,https://www.imdb.com/title/tt6374028/
Steve Miner,Richard Brooker,Dana Kimmell,Catherine Parks,Horror Thriller,friday the 13th part iii,5.8,https://www.imdb.com/title/tt0083972/
Danny Steinmann,Tiffany Helm,Melanie Kinnaman,Dominick Brascia,Horror Mystery Thriller,friday the 13th: a new beginning,5.2,https://www.imdb.com/title/tt0089173/
Michael Landon Jr.,Henry Thomas,Louise Fletcher,A.J. Buckley,Drama,the last sin eater,6.3,https://www.imdb.com/title/tt0810928/
Jon Gunn,Alexa PenaVega,Delroy Lindo,Madison Pettis,Drama,do you believe?,6.7,https://www.imdb.com/title/tt4056738/
Hayley Cloake,Brian Austin Green,Kayla Ewell,Linden Ashby,Thriller,impact point,5,https://www.imdb.com/title/tt1086841/
Shyam Madiraju,Jessica Lowndes,Ethan Peck,Brad Schmidt,Drama Thriller,eden,6.8,https://www.imdb.com/title/tt1734433/
Harmage Singh Kalirai,Saeed Jaffrey,Zohra Segal,Shobu Kapoor,Comedy Drama Romance,chicken tikka masala,4.6,https://www.imdb.com/title/tt0449000/
Rita Merson,Ryan Guzman,James Wolk,Jason Ritter,Comedy Music Romance,always woodstock,5.2,https://www.imdb.com/title/tt1995477/
Jon Knautz,Rachel Skarsten,Daniel Kash,Stefanie Drummond,Action Comedy Horror,jack brooks: monster slayer,5.7,https://www.imdb.com/title/tt0816539/
Larry Clark,Kelli Garner,Nick Stahl,Brad Renfro,Biography Crime Drama,bully,6.6,https://www.imdb.com/title/tt0242193/
Petter Nýýýýýýýýss,Jýýýýýýýýrgen Langhelle,Per Christian Ellefsen,Sven Nordin,Comedy Drama,elling,7.2,https://www.imdb.com/title/tt0279064/
Robert Fontaine,Michael Derek,Arturo Castro,Brad Lee Wind,Crime Drama,mi america,,https://www.imdb.com/title/tt2460506/
Jaume Balaguerýýýýýýýý,Manuela Velasco,Pablo Rosso,Carlos Lasarte,Horror,[rec],6.6,https://www.imdb.com/title/tt1038988/
Patricia Cardoso,Rosie Perez,Martha Higareda,Cheyenne Haynes,Drama,lies in plain sight,6,https://www.imdb.com/title/tt1675312/
Dan Perri,Travis Myers,David Proval,Carmen Argenziano,Comedy Drama Mystery Romance Thriller,sharkskin,,https://www.imdb.com/title/tt2317796/
Neil Mcenery-West,Walter Hendrix III,Michael Chapman,Louise Brealey,Horror Sci-Fi Thriller,containment,5.2,https://www.imdb.com/title/tt4421578/
Anthony O'Brien,James Ransone,Maria Doyle Kennedy,Shaun O'Hagan,Adventure Drama Western,the timber,4.4,https://www.imdb.com/title/tt2215673/
Terence Young,Robert Shaw,Daniela Bianchi,Lois Maxwell,Action Adventure Thriller,from russia with love,7.1,https://www.imdb.com/title/tt0057076/
Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,Action Comedy Horror Sci-Fi,the toxic avenger part ii,5.5,https://www.imdb.com/title/tt0098503/
Woody Allen,Woody Allen,John Beck,Mews Small,Comedy Sci-Fi,sleeper,7,https://www.imdb.com/title/tt0070707/
David Robert Mitchell,Maika Monroe,Ruby Harris,Jake Weary,Horror Mystery,it follows,6.5,https://www.imdb.com/title/tt3235888/
Woody Allen,Woody Allen,John Carradine,Lynn Redgrave,Comedy,everything you always wanted to know about sex * but were afraid to ask,6.6,https://www.imdb.com/title/tt0068555/
Robert Mulligan,Robert Duvall,Brock Peters,William Windom,Crime Drama,to kill a mockingbird,8,https://www.imdb.com/title/tt0056592/
George Miller,Vernon Wells,Bruce Spence,Kjell Nilsson,Action Adventure Sci-Fi Thriller,mad max 2: the road warrior,7.4,https://www.imdb.com/title/tt0082694/
Chia-Liang Liu,Andy Lau,Anita Mui,Ho-Sung Pak,Action Comedy,the legend of drunken master,7.4,https://www.imdb.com/title/tt0111512/
Kimberly Peirce,Alicia Goranson,Brendan Sexton III,Jeannetta Arnette,Biography Crime Drama Romance,boys don't cry,7.5,https://www.imdb.com/title/tt0171804/
Chris Kentis,Eric Sheffer Stevens,Julia Taylor Ross,Adam Trese,Drama Horror Mystery Thriller,silent house,5.3,https://www.imdb.com/title/tt1767382/
Florian Henckel von Donnersmarck,Sebastian Koch,Ulrich Mýýýýýýýýhe,Martina Gedeck,Drama Thriller,the lives of others,8.1,https://www.imdb.com/title/tt0405094/
Alex Kendrick,Ben Davies,Alex Kendrick,T.C. Stallings,Drama,courageous,7.2,https://www.imdb.com/title/tt1630036/
Robert Rossen,George C. Scott,Jackie Gleason,Murray Hamilton,Drama Sport,the hustler,7.8,https://www.imdb.com/title/tt0054997/
Sylvain Chomet,Michel Robin,Charles Linton,Býýýýýýýýatrice Bonifassi,Animation Comedy Drama,the triplets of belleville,7.4,https://www.imdb.com/title/tt0286244/
Chris Eyre,Michael Greyeyes,Irene Bedard,Gary Farmer,Comedy Drama,smoke signals,6.8,https://www.imdb.com/title/tt0120321/
Shari Springer Berman,Josh Hutcherson,James Urbaniak,Daniel Tay,Biography Comedy Drama,american splendor,7.2,https://www.imdb.com/title/tt0305206/
Richard Linklater,Vernon Dobtcheff,Albert Delpy,Marie Pillet,Drama Romance,before sunset,7.8,https://www.imdb.com/title/tt0381681/
Alejandro G. Iýýýýýýýýýýýýýýýýrritu,Adriana Barraza,Jorge Salinas,Goya Toledo,Drama Thriller,amores perros,7.6,https://www.imdb.com/title/tt0245712/
Catherine Hardwicke,Holly Hunter,Sarah Clarke,Kip Pardue,Drama,thirteen,6.7,https://www.imdb.com/title/tt0328538/
Debra Granik,Jennifer Lawrence,Shelley Waggener,Lauren Sweetser,Drama,winter's bone,6.8,https://www.imdb.com/title/tt1399683/
Kevin Macdonald,Nicholas Aaron,Brendan Mackey,Joe Simpson,Adventure Documentary Drama Sport,touching the void,7.6,https://www.imdb.com/title/tt0379557/
Miranda July,Najarra Townsend,Brad William Henke,Miranda July,Comedy Drama,me and you and everyone we know,7,https://www.imdb.com/title/tt0415978/
Charles Ferguson,Matt Damon,George W. Bush,Barney Frank,Crime Documentary,inside job,7.7,https://www.imdb.com/title/tt1645089/
Max Joseph,Vanessa Lengies,Emily Ratajkowski,Jonny Weston,Drama Music Romance,we are your friends,6.7,https://www.imdb.com/title/tt3787590/
Jim Jarmusch,Henry Silva,Gano Grills,Richard Portnow,Action Crime Drama Thriller,ghost dog: the way of the samurai,7.3,https://www.imdb.com/title/tt0165798/
David Ayer,J.K. Simmons,Christian Bale,Noel Gugliemi,Action Crime Drama Thriller,harsh times,6.4,https://www.imdb.com/title/tt0433387/
Jerry Jameson,David Oyelowo,Leonor Varela,Sydelle Noel,Crime Drama Thriller,captive,5.6,https://www.imdb.com/title/tt3268668/
Steven Soderbergh,Julia Roberts,Enrico Colantoni,Blair Underwood,Comedy Romance,full frontal,4.9,https://www.imdb.com/title/tt0290212/
Kevin Tenney,Kathleen Wilhoite,Tawny Kitaen,Rose Marie,Horror Mystery Thriller,witchboard,5.8,https://www.imdb.com/title/tt0090327/
John Cameron Mitchell,Sook-Yin Lee,Peter Stickles,Raphael Barker,Comedy Drama Romance,shortbus,6.4,https://www.imdb.com/title/tt0367027/
Ari Folman,Ari Folman,Ronny Dayag,Zahava Solomon,Animation Biography Documentary Drama History War,waltz with bashir,7.8,https://www.imdb.com/title/tt1185616/
Gary Rogers,Noah Danby,Kirby Heyborne,Bruce Newbold,Adventure,"the book of mormon movie, volume 1: the journey",5,https://www.imdb.com/title/tt0349159/
Charles Ferguson,Campbell Scott,Dick Cheney,Donald Rumsfeld,Documentary War,no end in sight,7.8,https://www.imdb.com/title/tt0912593/
Marielle Heller,Alexander Skarsgýýýýýýýýrd,David Fine,Austin Lyon,Drama Romance,the diary of a teenage girl,6.6,https://www.imdb.com/title/tt3172532/
David Sington,John F. Kennedy,Buzz Aldrin,Neil Armstrong,Documentary History,in the shadow of the moon,6.2,https://www.imdb.com/title/tt8110640/
Kelly Reichardt,Bruce Greenwood,Zoe Kazan,Shirley Henderson,Drama Western,meek's cutoff,6.5,https://www.imdb.com/title/tt1518812/
Fenton Bailey,Hugh M. Hefner,Bill Maher,Linda Lovelace,Biography Documentary History,inside deep throat,6.7,https://www.imdb.com/title/tt0418753/
Bob Giraldi,Danny Aiello,Manny Perez,Ajay Naidu,Crime Drama Romance,dinner rush,7.4,https://www.imdb.com/title/tt0229340/
Jill Sprecher,Alanna Ubach,Bob Balaban,Jamie Kennedy,Comedy Drama,clockwatchers,5.8,https://www.imdb.com/title/tt0118866/
Huck Botko,Matt Bennett,Krysta Rodriguez,Zack Pearlman,Comedy,the virginity hit,4.6,https://www.imdb.com/title/tt1695994/
Luc Besson,Christopher Lambert,Isabelle Adjani,Jean-Hugues Anglade,Comedy Drama Thriller,subway,6.6,https://www.imdb.com/title/tt0090095/
David Duchovny,Robin Williams,Mark Margolis,Frank Langella,Comedy Drama,house of d,6.4,https://www.imdb.com/title/tt0372334/
Mitchell Lichtenstein,Jess Weixler,Nathan Parsons,John Hensley,Comedy Fantasy Horror Thriller,teeth,5.2,https://www.imdb.com/title/tt0780622/
Lance Mungia,Jeffrey Falcon,Stephane Gauger,Kim De Angelo,Action Adventure Comedy Drama Music Sci-Fi,six-string samurai,6.1,https://www.imdb.com/title/tt0118736/
Kundan Shah,Karisma Kapoor,Bobby Deol,Shakti Kapoor,Action Comedy Romance Thriller,hum to mohabbat karega,4,https://www.imdb.com/title/tt0249588/
Michael Dowse,Paul Kaye,Neil Maskell,Kate Magowan,Biography Comedy Drama Music,it's all gone pete tong,6.9,https://www.imdb.com/title/tt0388139/
Hue Rhodes,Peter Dinklage,Steve Buscemi,Romany Malco,Comedy Drama,saint john of las vegas,5.8,https://www.imdb.com/title/tt1276105/
Shane Meadows,Bob Hoskins,Annette Badland,Karl Collins,Comedy Drama Romance Sport,twentyfourseven,6,https://www.imdb.com/title/tt0120391/
Roland Emmerich,Jeremy Irvine,Caleb Landry Jones,Matt Craven,Drama,stonewall,6.3,https://www.imdb.com/title/tt3018070/
Jugal Hansraj,Saif Ali Khan,Sanjay Mishra,Javed Jaffrey,Animation Comedy Family Romance,roadside romeo,4.2,https://www.imdb.com/title/tt1050739/
Danny Provenzano,Vincent Pastore,Frank Vincent,Chuck Zito,Crime Drama,this thing of ours,3.3,https://www.imdb.com/title/tt0338497/
Bill Muir,Alex Kendrick,Jansen Panettiere,Tiya Sircar,Adventure Family Fantasy,the lost medallion: the adventures of billy stone,5.5,https://www.imdb.com/title/tt1390539/
Richard LaGravenese,Anna Kendrick,Jeremy Jordan,Charly Bivona,Comedy Drama Musical Romance,the last five years,5.9,https://www.imdb.com/title/tt2474024/
Noah Buschel,Merritt Wever,Amy Ryan,Paul Adelstein,Drama,the missing person,5.7,https://www.imdb.com/title/tt1105512/
Brian Yuzna,Melinda Clarke,Kent McCord,Sarah Douglas,Horror Romance Sci-Fi,return of the living dead iii,6,https://www.imdb.com/title/tt0107953/
Hunter Richards,Jason Statham,Chris Evans,Dane Cook,Drama Romance,london,6.1,https://www.imdb.com/title/tt0449061/
Laurie Collyer,Brad William Henke,Kate Burton,Michelle Hurst,Drama,sherrybaby,6.4,https://www.imdb.com/title/tt0423169/
Aaron Hann,Jordi Vilasuso,Michael McLafferty,Kaiwi Lyman-Mersereau,Drama Horror Mystery Sci-Fi Thriller,circle,5.5,https://www.imdb.com/title/tt3118452/
James Watkins,Michael Fassbender,Jack O'Connell,Lorraine Stanley,Horror Thriller,eden lake,6.8,https://www.imdb.com/title/tt1020530/
Catherine Hardwicke,Frances Fisher,James Kyson,Marlene Forte,Thriller,plush,5.8,https://www.imdb.com/title/tt2226519/
Phil Claydon,MyAnna Buring,James Corden,Silvia Colloca,Action Comedy Fantasy Horror,vampire killers,5.2,https://www.imdb.com/title/tt1020885/
Ralph Ziman,Rapulana Seiphemo,Kenneth Nkosi,Robert Hobbs,Action Crime Drama,gangster's paradise: jerusalema,7.1,https://www.imdb.com/title/tt0783532/
John Simpson,Colin Salmon,Lee Evans,Ian McNeice,Crime Drama Thriller,freeze frame,6.7,https://www.imdb.com/title/tt0363095/
Colin Minihan,Mackenzie Gray,Sean Rogerson,Ashleigh Gryzko,Horror,grave encounters,6.2,https://www.imdb.com/title/tt1703199/
Conor McMahon,Peter McQuinn,Tommy Knight,Jemma Curran,Comedy Horror,stitches,6.3,https://www.imdb.com/title/tt2126362/
Chris Shadley,Daniel Baldwin,William Lee Scott,Marc Macaulay,Crime Drama Horror Mystery Thriller,nine dead,5.1,https://www.imdb.com/title/tt0959329/
Simon Napier-Bell,Alice Cooper,Tim Rice,Louis Walsh,Documentary,"to be frank, sinatra at 100",7,https://www.imdb.com/title/tt3838978/
Woody Allen,Woody Allen,Charlotte Rae,Louise Lasser,Comedy,bananas,6.7,https://www.imdb.com/title/tt0066808/
Simon Yin,Paul Sheehan,Linus Roache,Kathy Uyen,Thriller,supercapitalist,4.2,https://www.imdb.com/title/tt1734586/
Jeff Crook,Nicholas Gonzalez,Mario Cimarro,Ricardo Chavira,Action Crime Drama Thriller,rockaway,7.5,https://www.imdb.com/title/tt5462288/
Dave Payne,Mircea Monroe,Lew Temple,Robert Pine,Horror Thriller,no man's land: the rise of reeker,4.4,https://www.imdb.com/title/tt1090671/
James Cox,Jake Gyllenhaal,M.C. Gainey,Mark Rolston,Crime Drama,highway,6.8,https://www.imdb.com/title/tt2980794/
Jonas ýýýýýýýýkerlund,Noel Gugliemi,Saffron Burrows,Matt Lucas,Comedy Crime Drama,small apartments,6,https://www.imdb.com/title/tt1272886/
Brad Copeland,Sunil Narkar,Ben Schwartz,Glenn Howerton,Comedy,coffee town,6.6,https://www.imdb.com/title/tt2234025/
Paul Bunnell,Kate Maberly,Kevin McCarthy,Paul Williams,Comedy Fantasy Musical Sci-Fi,the ghastly love of johnny x,6.5,https://www.imdb.com/title/tt1754633/
Phil Morrison,Sally Hawkins,Curtiss Cook,Peter Hermann,Comedy Drama,all is bright,5.2,https://www.imdb.com/title/tt1462901/
Harald Reinl,Christopher Lee,Lex Barker,Karin Dor,Horror Mystery,the torture chamber of dr. sadism,6.8,https://www.imdb.com/title/tt0062235/
James Cox,Jon Mack,Powers Boothe,Josh Meyers,Comedy Drama,straight a's,5.7,https://www.imdb.com/title/tt6237208/
Richard Lester,Buster Keaton,Zero Mostel,Phil Silvers,Comedy Musical,a funny thing happened on the way to the forum,6.3,https://www.imdb.com/title/tt0060438/
Michael Moore,Michael Moore,Eddie Vedder,Steve Earle,Documentary,slacker uprising,5.8,https://www.imdb.com/title/tt0850669/
Tanner Beard,William McNamara,Kevin Alejandro,Glenn Morshower,Action Adventure History Western,the legend of hell's gate: an american conspiracy,4,https://www.imdb.com/title/tt1220217/
Scott Dow,Trenton Rostedt,Wray Crawford,Dave Sheridan,Comedy Horror,the walking deceased,5,https://www.imdb.com/title/tt3499458/
Derick Martini,Kevin Zegers,Bella Heathcote,Tom Arnold,Drama Horror Mystery Thriller,the curse of downers grove,4.6,https://www.imdb.com/title/tt1772261/
Jerry Dugan,Melissa Bolona,Michael Aaron Milligan,James Chalke,Thriller,shark lake,3.7,https://www.imdb.com/title/tt4416518/
Tim Hunter,Keanu Reeves,Daniel Roebuck,Ione Skye,Crime Drama,river's edge,6.5,https://www.imdb.com/title/tt0091860/
Michael Polish,Peter Coyote,Anthony Edwards,Jon Gries,Drama Fantasy,northfork,6.2,https://www.imdb.com/title/tt0322659/
William Kaufman,Paul McGillion,Mike 'The Miz' Mizanin,David Lewis,Action Thriller,the marine 4,6.5,https://www.imdb.com/title/tt3528666/
Rodrigo Cortýýýýýýýýs,Ryan Reynolds,Samantha Mathis,Erik Palladino,Drama Mystery Thriller,buried,6.6,https://www.imdb.com/title/tt1462758/
Richard Ayoade,Craig Roberts,Paddy Considine,Sally Hawkins,Comedy Drama Romance,submarine,7.2,https://www.imdb.com/title/tt1440292/
Jehane Noujaim,Khalid Abdalla,Ahmed Hassan,Aida Elkashef,Documentary Drama History News,the square,6.8,https://www.imdb.com/title/tt4995790/
Pascal Arnold,Karl E. Landler,Lizzie Brocherýýýýýýýý,Pierre Perrier,Drama,one to another,,https://www.imdb.com/title/tt0486751/
Remo,Lauren Gottlieb,Remo,Prabhudheva,Drama Musical,abcd (any body can dance),6.1,https://www.imdb.com/title/tt2321163/
James Marsh,Paul McGill,Philippe Petit,Jean-Louis Blondeau,Biography Crime Documentary History Thriller,man on wire,7.5,https://www.imdb.com/title/tt1155592/
